l,xi,xmax
1.75,6.0,0.014247
1.75,5.9,0.014247
1.75,5.8,0.014247
1.75,5.7,0.014247
1.75,5.6,0.014247
1.75,5.5,0.014247
1.75,5.4,0.014247
1.75,5.3,0.014247
1.75,5.2,0.014247
1.75,5.1,0.014247
1.75,5.0,0.014247
1.75,4.9,0.014247
1.75,4.8,0.014247
1.75,4.7,0.014247
1.75,4.6,0.014247
1.75,4.5,0.014247
1.75,4.4,0.014247
1.75,4.3,0.014247
1.75,4.2,0.014247
1.75,4.1,0.014247
1.75,4.0,0.014247
1.75,3.9,0.014247
1.75,3.8,0.014247
1.75,3.7,0.014247
1.75,3.6,0.014246
1.75,3.5,0.014246
1.75,3.4,0.014246
1.75,3.3,0.014246
1.75,3.2,0.014246
1.75,3.1,0.014245
1.75,3.0,0.014245
1.75,2.9,0.014244
1.75,2.8,0.014243
1.75,2.7,0.014242
1.75,2.6,0.014241
1.75,2.5,0.014239
1.75,2.4,0.014237
1.75,2.3,0.014235
1.75,2.2,0.014231
1.75,2.1,0.014227
1.75,2.0,0.014222
1.75,1.9,0.014216
1.75,1.8,0.014208
1.75,1.7,0.014198
1.75,1.6,0.014185
1.75,1.5,0.014169
1.75,1.4,0.014149
1.75,1.3,0.014123
1.75,1.2,0.014092
1.75,1.1,0.014051
1.75,1.0,0.014001
1.75,0.9,0.013938
1.75,0.8,0.013858
1.75,0.7,0.013758
1.75,0.6,0.013633
1.75,0.5,0.013476
1.75,0.4,0.01328
1.75,0.3,0.013035
1.75,0.2,0.01273
1.75,0.1,0.012351
1.75,0.0,0.011883
1.75,-0.1,0.011305
1.75,-0.2,0.010599
1.75,-0.3,0.009743
1.75,-0.4,0.008717
1.75,-0.5,0.007506
1.75,-0.6,0.006113
1.75,-0.7,0.004564
1.75,-0.8,0.002941
1.75,-0.9,0.001417
1.75,-1.0,0.000321
1.75,-1.1,0.0
1.75,-1.2,0.0
1.75,-1.3,0.0
1.75,-1.4,0.0
1.75,-1.5,0.0
1.75,-1.6,0.0
1.75,-1.7,0.0
1.75,-1.8,0.0
1.75,-1.9,0.0
1.75,-2.0,0.0
1.75,-2.1,0.0
1.75,-2.2,0.0
1.75,-2.3,0.0
1.75,-2.4,0.0
1.75,-2.5,0.0
1.75,-2.6,0.0
1.75,-2.7,0.0
1.75,-2.8,0.0
1.75,-2.9,0.0
1.75,-3.0,0.0
1.75,-3.1,0.0
1.75,-3.2,0.0
1.75,-3.3,0.0
1.75,-3.4,0.0
1.75,-3.5,0.0
1.75,-3.6,0.0
1.75,-3.7,0.0
1.75,-3.8,0.0
1.75,-3.9,0.0
1.75,-4.0,0.0
1.75,-4.1,0.0
1.75,-4.2,0.0
1.75,-4.3,0.0
1.75,-4.4,0.0
1.75,-4.5,0.0
1.75,-4.6,0.0
1.75,-4.7,0.0
1.75,-4.8,0.0
1.75,-4.9,0.0
1.75,-5.0,0.0
2.0,6.0,0.008181
2.0,5.9,0.008181
2.0,5.8,0.008181
2.0,5.7,0.008181
2.0,5.6,0.008181
2.0,5.5,0.008181
2.0,5.4,0.008181
2.0,5.3,0.008181
2.0,5.2,0.008181
2.0,5.1,0.008181
2.0,5.0,0.008181
2.0,4.9,0.008181
2.0,4.8,0.008181
2.0,4.7,0.008181
2.0,4.6,0.008181
2.0,4.5,0.008181
2.0,4.4,0.008181
2.0,4.3,0.008181
2.0,4.2,0.008181
2.0,4.1,0.008181
2.0,4.0,0.008181
2.0,3.9,0.00818
2.0,3.8,0.00818
2.0,3.7,0.00818
2.0,3.6,0.00818
2.0,3.5,0.00818
2.0,3.4,0.00818
2.0,3.3,0.00818
2.0,3.2,0.00818
2.0,3.1,0.008179
2.0,3.0,0.008179
2.0,2.9,0.008178
2.0,2.8,0.008177
2.0,2.7,0.008177
2.0,2.6,0.008176
2.0,2.5,0.008175
2.0,2.4,0.008173
2.0,2.3,0.008171
2.0,2.2,0.008169
2.0,2.1,0.008166
2.0,2.0,0.008162
2.0,1.9,0.008157
2.0,1.8,0.008151
2.0,1.7,0.008143
2.0,1.6,0.008134
2.0,1.5,0.008122
2.0,1.4,0.008106
2.0,1.3,0.008087
2.0,1.2,0.008063
2.0,1.1,0.008033
2.0,1.0,0.007995
2.0,0.9,0.007947
2.0,0.8,0.007887
2.0,0.7,0.007812
2.0,0.6,0.007717
2.0,0.5,0.0076
2.0,0.4,0.007453
2.0,0.3,0.00727
2.0,0.2,0.007043
2.0,0.1,0.006762
2.0,0.0,0.006417
2.0,-0.1,0.005996
2.0,-0.2,0.005486
2.0,-0.3,0.004877
2.0,-0.4,0.004162
2.0,-0.5,0.003345
2.0,-0.6,0.002446
2.0,-0.7,0.001521
2.0,-0.8,0.000684
2.0,-0.9,0.000152
2.0,-1.0,0.0
2.0,-1.1,0.0
2.0,-1.2,0.0
2.0,-1.3,0.0
2.0,-1.4,0.0
2.0,-1.5,0.0
2.0,-1.6,0.0
2.0,-1.7,0.0
2.0,-1.8,0.0
2.0,-1.9,0.0
2.0,-2.0,0.0
2.0,-2.1,0.0
2.0,-2.2,0.0
2.0,-2.3,0.0
2.0,-2.4,0.0
2.0,-2.5,0.0
2.0,-2.6,0.0
2.0,-2.7,0.0
2.0,-2.8,0.0
2.0,-2.9,0.0
2.0,-3.0,0.0
2.0,-3.1,0.0
2.0,-3.2,0.0
2.0,-3.3,0.0
2.0,-3.4,0.0
2.0,-3.5,0.0
2.0,-3.6,0.0
2.0,-3.7,0.0
2.0,-3.8,0.0
2.0,-3.9,0.0
2.0,-4.0,0.0
2.0,-4.1,0.0
2.0,-4.2,0.0
2.0,-4.3,0.0
2.0,-4.4,0.0
2.0,-4.5,0.0
2.0,-4.6,0.0
2.0,-4.7,0.0
2.0,-4.8,0.0
2.0,-4.9,0.0
2.0,-5.0,0.0
2.25,6.0,0.004762
2.25,5.9,0.004762
2.25,5.8,0.004762
2.25,5.7,0.004762
2.25,5.6,0.004762
2.25,5.5,0.004762
2.25,5.4,0.004762
2.25,5.3,0.004762
2.25,5.2,0.004762
2.25,5.1,0.004762
2.25,5.0,0.004762
2.25,4.9,0.004762
2.25,4.8,0.004762
2.25,4.7,0.004762
2.25,4.6,0.004762
2.25,4.5,0.004762
2.25,4.4,0.004762
2.25,4.3,0.004762
2.25,4.2,0.004762
2.25,4.1,0.004762
2.25,4.0,0.004762
2.25,3.9,0.004762
2.25,3.8,0.004762
2.25,3.7,0.004762
2.25,3.6,0.004761
2.25,3.5,0.004761
2.25,3.4,0.004761
2.25,3.3,0.004761
2.25,3.2,0.004761
2.25,3.1,0.00476
2.25,3.0,0.00476
2.25,2.9,0.00476
2.25,2.8,0.004757
2.25,2.7,0.004757
2.25,2.6,0.004754
2.25,2.5,0.004753
2.25,2.4,0.004752
2.25,2.3,0.00475
2.25,2.2,0.00475
2.25,2.1,0.004747
2.25,2.0,0.004747
2.25,1.9,0.004744
2.25,1.8,0.004739
2.25,1.7,0.004733
2.25,1.6,0.004726
2.25,1.5,0.004717
2.25,1.4,0.004705
2.25,1.3,0.004691
2.25,1.2,0.004673
2.25,1.1,0.00465
2.25,1.0,0.004621
2.25,0.9,0.004584
2.25,0.8,0.004539
2.25,0.7,0.004482
2.25,0.6,0.004411
2.25,0.5,0.004323
2.25,0.4,0.004213
2.25,0.3,0.004076
2.25,0.2,0.003907
2.25,0.1,0.0037
2.25,0.0,0.003448
2.25,-0.1,0.003143
2.25,-0.2,0.002779
2.25,-0.3,0.002355
2.25,-0.4,0.001873
2.25,-0.5,0.001348
2.25,-0.6,0.000818
2.25,-0.7,0.000359
2.25,-0.8,0.000105
2.25,-0.9,0.0
2.25,-1.0,0.0
2.25,-1.1,0.0
2.25,-1.2,0.0
2.25,-1.3,0.0
2.25,-1.4,0.0
2.25,-1.5,0.0
2.25,-1.6,0.0
2.25,-1.7,0.0
2.25,-1.8,0.0
2.25,-1.9,0.0
2.25,-2.0,0.0
2.25,-2.1,0.0
2.25,-2.2,0.0
2.25,-2.3,0.0
2.25,-2.4,0.0
2.25,-2.5,0.0
2.25,-2.6,0.0
2.25,-2.7,0.0
2.25,-2.8,0.0
2.25,-2.9,0.0
2.25,-3.0,0.0
2.25,-3.1,0.0
2.25,-3.2,0.0
2.25,-3.3,0.0
2.25,-3.4,0.0
2.25,-3.5,0.0
2.25,-3.6,0.0
2.25,-3.7,0.0
2.25,-3.8,0.0
2.25,-3.9,0.0
2.25,-4.0,0.0
2.25,-4.1,0.0
2.25,-4.2,0.0
2.25,-4.3,0.0
2.25,-4.4,0.0
2.25,-4.5,0.0
2.25,-4.6,0.0
2.25,-4.7,0.0
2.25,-4.8,0.0
2.25,-4.9,0.0
2.25,-5.0,0.0
2.5,6.0,0.002839
2.5,5.9,0.002839
2.5,5.8,0.002839
2.5,5.7,0.002839
2.5,5.6,0.002839
2.5,5.5,0.002839
2.5,5.4,0.002839
2.5,5.3,0.002839
2.5,5.2,0.002839
2.5,5.1,0.002839
2.5,5.0,0.002839
2.5,4.9,0.002839
2.5,4.8,0.002839
2.5,4.7,0.002839
2.5,4.6,0.002839
2.5,4.5,0.002839
2.5,4.4,0.002839
2.5,4.3,0.002839
2.5,4.2,0.002839
2.5,4.1,0.002839
2.5,4.0,0.002839
2.5,3.9,0.002839
2.5,3.8,0.002839
2.5,3.7,0.002838
2.5,3.6,0.002838
2.5,3.5,0.002838
2.5,3.4,0.002838
2.5,3.3,0.002837
2.5,3.2,0.002837
2.5,3.1,0.002837
2.5,3.0,0.002837
2.5,2.9,0.002837
2.5,2.8,0.002836
2.5,2.7,0.002836
2.5,2.6,0.002836
2.5,2.5,0.002836
2.5,2.4,0.002834
2.5,2.3,0.002831
2.5,2.2,0.002828
2.5,2.1,0.002824
2.5,2.0,0.002822
2.5,1.9,0.002819
2.5,1.8,0.002818
2.5,1.7,0.002817
2.5,1.6,0.002812
2.5,1.5,0.002805
2.5,1.4,0.002796
2.5,1.3,0.002785
2.5,1.2,0.002771
2.5,1.1,0.002753
2.5,1.0,0.002731
2.5,0.9,0.002704
2.5,0.8,0.002669
2.5,0.7,0.002626
2.5,0.6,0.002572
2.5,0.5,0.002505
2.5,0.4,0.002422
2.5,0.3,0.00232
2.5,0.2,0.002194
2.5,0.1,0.002041
2.5,0.0,0.001857
2.5,-0.1,0.001638
2.5,-0.2,0.001384
2.5,-0.3,0.001096
2.5,-0.4,0.000785
2.5,-0.5,0.000477
2.5,-0.6,0.000221
2.5,-0.7,0.0
2.5,-0.8,0.0
2.5,-0.9,0.0
2.5,-1.0,0.0
2.5,-1.1,0.0
2.5,-1.2,0.0
2.5,-1.3,0.0
2.5,-1.4,0.0
2.5,-1.5,0.0
2.5,-1.6,0.0
2.5,-1.7,0.0
2.5,-1.8,0.0
2.5,-1.9,0.0
2.5,-2.0,0.0
2.5,-2.1,0.0
2.5,-2.2,0.0
2.5,-2.3,0.0
2.5,-2.4,0.0
2.5,-2.5,0.0
2.5,-2.6,0.0
2.5,-2.7,0.0
2.5,-2.8,0.0
2.5,-2.9,0.0
2.5,-3.0,0.0
2.5,-3.1,0.0
2.5,-3.2,0.0
2.5,-3.3,0.0
2.5,-3.4,0.0
2.5,-3.5,0.0
2.5,-3.6,0.0
2.5,-3.7,0.0
2.5,-3.8,0.0
2.5,-3.9,0.0
2.5,-4.0,0.0
2.5,-4.1,0.0
2.5,-4.2,0.0
2.5,-4.3,0.0
2.5,-4.4,0.0
2.5,-4.5,0.0
2.5,-4.6,0.0
2.5,-4.7,0.0
2.5,-4.8,0.0
2.5,-4.9,0.0
2.5,-5.0,0.0
2.75,6.0,0.001762
2.75,5.9,0.001762
2.75,5.8,0.001762
2.75,5.7,0.001762
2.75,5.6,0.001762
2.75,5.5,0.001762
2.75,5.4,0.001762
2.75,5.3,0.001762
2.75,5.2,0.001762
2.75,5.1,0.001762
2.75,5.0,0.001762
2.75,4.9,0.001762
2.75,4.8,0.001762
2.75,4.7,0.001762
2.75,4.6,0.001762
2.75,4.5,0.001762
2.75,4.4,0.001762
2.75,4.3,0.001762
2.75,4.2,0.001762
2.75,4.1,0.001762
2.75,4.0,0.001762
2.75,3.9,0.001762
2.75,3.8,0.001762
2.75,3.7,0.001762
2.75,3.6,0.001762
2.75,3.5,0.001762
2.75,3.4,0.001762
2.75,3.3,0.001762
2.75,3.2,0.001762
2.75,3.1,0.001762
2.75,3.0,0.001762
2.75,2.9,0.001762
2.75,2.8,0.001761
2.75,2.7,0.001761
2.75,2.6,0.001761
2.75,2.5,0.00176
2.75,2.4,0.001759
2.75,2.3,0.001758
2.75,2.2,0.001757
2.75,2.1,0.001753
2.75,2.0,0.001751
2.75,1.9,0.001749
2.75,1.8,0.001747
2.75,1.7,0.001745
2.75,1.6,0.001741
2.75,1.5,0.001736
2.75,1.4,0.001729
2.75,1.3,0.00172
2.75,1.2,0.001709
2.75,1.1,0.001696
2.75,1.0,0.001679
2.75,0.9,0.001657
2.75,0.8,0.001631
2.75,0.7,0.001597
2.75,0.6,0.001556
2.75,0.5,0.001505
2.75,0.4,0.001442
2.75,0.3,0.001364
2.75,0.2,0.00127
2.75,0.1,0.001157
2.75,0.0,0.001022
2.75,-0.1,0.000866
2.75,-0.2,0.000691
2.75,-0.3,0.000502
2.75,-0.4,0.000318
2.75,-0.5,0.000166
2.75,-0.6,0.0
2.75,-0.7,0.0
2.75,-0.8,0.0
2.75,-0.9,0.0
2.75,-1.0,0.0
2.75,-1.1,0.0
2.75,-1.2,0.0
2.75,-1.3,0.0
2.75,-1.4,0.0
2.75,-1.5,0.0
2.75,-1.6,0.0
2.75,-1.7,0.0
2.75,-1.8,0.0
2.75,-1.9,0.0
2.75,-2.0,0.0
2.75,-2.1,0.0
2.75,-2.2,0.0
2.75,-2.3,0.0
2.75,-2.4,0.0
2.75,-2.5,0.0
2.75,-2.6,0.0
2.75,-2.7,0.0
2.75,-2.8,0.0
2.75,-2.9,0.0
2.75,-3.0,0.0
2.75,-3.1,0.0
2.75,-3.2,0.0
2.75,-3.3,0.0
2.75,-3.4,0.0
2.75,-3.5,0.0
2.75,-3.6,0.0
2.75,-3.7,0.0
2.75,-3.8,0.0
2.75,-3.9,0.0
2.75,-4.0,0.0
2.75,-4.1,0.0
2.75,-4.2,0.0
2.75,-4.3,0.0
2.75,-4.4,0.0
2.75,-4.5,0.0
2.75,-4.6,0.0
2.75,-4.7,0.0
2.75,-4.8,0.0
2.75,-4.9,0.0
2.75,-5.0,0.0
3.0,6.0,0.001166
3.0,5.9,0.001166
3.0,5.8,0.001166
3.0,5.7,0.001166
3.0,5.6,0.001166
3.0,5.5,0.001166
3.0,5.4,0.001166
3.0,5.3,0.001166
3.0,5.2,0.001166
3.0,5.1,0.001166
3.0,5.0,0.001166
3.0,4.9,0.001166
3.0,4.8,0.001166
3.0,4.7,0.001166
3.0,4.6,0.001166
3.0,4.5,0.001166
3.0,4.4,0.001166
3.0,4.3,0.001166
3.0,4.2,0.001166
3.0,4.1,0.001166
3.0,4.0,0.001166
3.0,3.9,0.001166
3.0,3.8,0.001166
3.0,3.7,0.001166
3.0,3.6,0.001166
3.0,3.5,0.001166
3.0,3.4,0.001166
3.0,3.3,0.001166
3.0,3.2,0.001166
3.0,3.1,0.001165
3.0,3.0,0.001165
3.0,2.9,0.001165
3.0,2.8,0.001165
3.0,2.7,0.001165
3.0,2.6,0.001165
3.0,2.5,0.001165
3.0,2.4,0.001164
3.0,2.3,0.001163
3.0,2.2,0.001162
3.0,2.1,0.001161
3.0,2.0,0.00116
3.0,1.9,0.001157
3.0,1.8,0.001153
3.0,1.7,0.00115
3.0,1.6,0.001147
3.0,1.5,0.001145
3.0,1.4,0.001139
3.0,1.3,0.001133
3.0,1.2,0.001124
3.0,1.1,0.001113
3.0,1.0,0.0011
3.0,0.9,0.001083
3.0,0.8,0.001062
3.0,0.7,0.001036
3.0,0.6,0.001003
3.0,0.5,0.000963
3.0,0.4,0.000914
3.0,0.3,0.000855
3.0,0.2,0.000783
3.0,0.1,0.000698
3.0,0.0,0.000599
3.0,-0.1,0.000489
3.0,-0.2,0.00037
3.0,-0.3,0.00025
3.0,-0.4,0.000134
3.0,-0.5,0.0
3.0,-0.6,0.0
3.0,-0.7,0.0
3.0,-0.8,0.0
3.0,-0.9,0.0
3.0,-1.0,0.0
3.0,-1.1,0.0
3.0,-1.2,0.0
3.0,-1.3,0.0
3.0,-1.4,0.0
3.0,-1.5,0.0
3.0,-1.6,0.0
3.0,-1.7,0.0
3.0,-1.8,0.0
3.0,-1.9,0.0
3.0,-2.0,0.0
3.0,-2.1,0.0
3.0,-2.2,0.0
3.0,-2.3,0.0
3.0,-2.4,0.0
3.0,-2.5,0.0
3.0,-2.6,0.0
3.0,-2.7,0.0
3.0,-2.8,0.0
3.0,-2.9,0.0
3.0,-3.0,0.0
3.0,-3.1,0.0
3.0,-3.2,0.0
3.0,-3.3,0.0
3.0,-3.4,0.0
3.0,-3.5,0.0
3.0,-3.6,0.0
3.0,-3.7,0.0
3.0,-3.8,0.0
3.0,-3.9,0.0
3.0,-4.0,0.0
3.0,-4.1,0.0
3.0,-4.2,0.0
3.0,-4.3,0.0
3.0,-4.4,0.0
3.0,-4.5,0.0
3.0,-4.6,0.0
3.0,-4.7,0.0
3.0,-4.8,0.0
3.0,-4.9,0.0
3.0,-5.0,0.0
3.25,6.0,0.00085
3.25,5.9,0.00085
3.25,5.8,0.00085
3.25,5.7,0.00085
3.25,5.6,0.00085
3.25,5.5,0.00085
3.25,5.4,0.00085
3.25,5.3,0.00085
3.25,5.2,0.00085
3.25,5.1,0.00085
3.25,5.0,0.00085
3.25,4.9,0.00085
3.25,4.8,0.00085
3.25,4.7,0.00085
3.25,4.6,0.00085
3.25,4.5,0.00085
3.25,4.4,0.00085
3.25,4.3,0.00085
3.25,4.2,0.00085
3.25,4.1,0.00085
3.25,4.0,0.00085
3.25,3.9,0.00085
3.25,3.8,0.00085
3.25,3.7,0.00085
3.25,3.6,0.00085
3.25,3.5,0.00085
3.25,3.4,0.00085
3.25,3.3,0.00085
3.25,3.2,0.00085
3.25,3.1,0.00085
3.25,3.0,0.00085
3.25,2.9,0.00085
3.25,2.8,0.00085
3.25,2.7,0.00085
3.25,2.6,0.00085
3.25,2.5,0.00085
3.25,2.4,0.00085
3.25,2.3,0.000849
3.25,2.2,0.000848
3.25,2.1,0.000847
3.25,2.0,0.000845
3.25,1.9,0.000842
3.25,1.8,0.000439
3.25,1.7,0.000835
3.25,1.6,0.000831
3.25,1.5,0.000826
3.25,1.4,0.000821
3.25,1.3,0.000817
3.25,1.2,0.000811
3.25,1.1,0.000808
3.25,1.0,0.000797
3.25,0.9,0.000783
3.25,0.8,0.000766
3.25,0.7,0.000745
3.25,0.6,0.000719
3.25,0.5,0.000687
3.25,0.4,0.000648
3.25,0.3,0.0006
3.25,0.2,0.000544
3.25,0.1,0.000477
3.25,0.0,0.0004
3.25,-0.1,0.000312
3.25,-0.2,0.000214
3.25,-0.3,0.000105
3.25,-0.4,0.0
3.25,-0.5,0.0
3.25,-0.6,0.0
3.25,-0.7,0.0
3.25,-0.8,0.0
3.25,-0.9,0.0
3.25,-1.0,0.0
3.25,-1.1,0.0
3.25,-1.2,0.0
3.25,-1.3,0.0
3.25,-1.4,0.0
3.25,-1.5,0.0
3.25,-1.6,0.0
3.25,-1.7,0.0
3.25,-1.8,0.0
3.25,-1.9,0.0
3.25,-2.0,0.0
3.25,-2.1,0.0
3.25,-2.2,0.0
3.25,-2.3,0.0
3.25,-2.4,0.0
3.25,-2.5,0.0
3.25,-2.6,0.0
3.25,-2.7,0.0
3.25,-2.8,0.0
3.25,-2.9,0.0
3.25,-3.0,0.0
3.25,-3.1,0.0
3.25,-3.2,0.0
3.25,-3.3,0.0
3.25,-3.4,0.0
3.25,-3.5,0.0
3.25,-3.6,0.0
3.25,-3.7,0.0
3.25,-3.8,0.0
3.25,-3.9,0.0
3.25,-4.0,0.0
3.25,-4.1,0.0
3.25,-4.2,0.0
3.25,-4.3,0.0
3.25,-4.4,0.0
3.25,-4.5,0.0
3.25,-4.6,0.0
3.25,-4.7,0.0
3.25,-4.8,0.0
3.25,-4.9,0.0
3.25,-5.0,0.0
3.5,6.0,0.000709
3.5,5.9,0.000709
3.5,5.8,0.000709
3.5,5.7,0.000709
3.5,5.6,0.000709
3.5,5.5,0.000709
3.5,5.4,0.000709
3.5,5.3,0.000709
3.5,5.2,0.000709
3.5,5.1,0.000709
3.5,5.0,0.000709
3.5,4.9,0.000709
3.5,4.8,0.000709
3.5,4.7,0.000709
3.5,4.6,0.000709
3.5,4.5,0.000709
3.5,4.4,0.000709
3.5,4.3,0.000709
3.5,4.2,0.000709
3.5,4.1,0.000709
3.5,4.0,0.000709
3.5,3.9,0.000709
3.5,3.8,0.000709
3.5,3.7,0.000709
3.5,3.6,0.000709
3.5,3.5,0.000709
3.5,3.4,0.000709
3.5,3.3,0.000709
3.5,3.2,0.000709
3.5,3.1,0.000709
3.5,3.0,0.000709
3.5,2.9,0.000709
3.5,2.8,0.000709
3.5,2.7,0.000709
3.5,2.6,0.000709
3.5,2.5,0.000709
3.5,2.4,0.000709
3.5,2.3,0.000709
3.5,2.2,0.000709
3.5,2.1,0.000709
3.5,2.0,0.000709
3.5,1.9,0.000709
3.5,1.8,0.000709
3.5,1.7,0.000705
3.5,1.6,0.000699
3.5,1.5,0.000697
3.5,1.4,0.000691
3.5,1.3,0.000685
3.5,1.2,0.00068
3.5,1.1,0.000671
3.5,1.0,0.000661
3.5,0.9,0.000649
3.5,0.8,0.000633
3.5,0.7,0.000614
3.5,0.6,0.00059
3.5,0.5,0.00056
3.5,0.4,0.000523
3.5,0.3,0.000478
3.5,0.2,0.000424
3.5,0.1,0.000358
3.5,0.0,0.000279
3.5,-0.1,0.000186
3.5,-0.2,0.0
3.5,-0.3,0.0
3.5,-0.4,0.0
3.5,-0.5,0.0
3.5,-0.6,0.0
3.5,-0.7,0.0
3.5,-0.8,0.0
3.5,-0.9,0.0
3.5,-1.0,0.0
3.5,-1.1,0.0
3.5,-1.2,0.0
3.5,-1.3,0.0
3.5,-1.4,0.0
3.5,-1.5,0.0
3.5,-1.6,0.0
3.5,-1.7,0.0
3.5,-1.8,0.0
3.5,-1.9,0.0
3.5,-2.0,0.0
3.5,-2.1,0.0
3.5,-2.2,0.0
3.5,-2.3,0.0
3.5,-2.4,0.0
3.5,-2.5,0.0
3.5,-2.6,0.0
3.5,-2.7,0.0
3.5,-2.8,0.0
3.5,-2.9,0.0
3.5,-3.0,0.0
3.5,-3.1,0.0
3.5,-3.2,0.0
3.5,-3.3,0.0
3.5,-3.4,0.0
3.5,-3.5,0.0
3.5,-3.6,0.0
3.5,-3.7,0.0
3.5,-3.8,0.0
3.5,-3.9,0.0
3.5,-4.0,0.0
3.5,-4.1,0.0
3.5,-4.2,0.0
3.5,-4.3,0.0
3.5,-4.4,0.0
3.5,-4.5,0.0
3.5,-4.6,0.0
3.5,-4.7,0.0
3.5,-4.8,0.0
3.5,-4.9,0.0
3.5,-5.0,0.0
3.75,6.0,0.000653
3.75,5.9,0.000653
3.75,5.8,0.000653
3.75,5.7,0.000653
3.75,5.6,0.000653
3.75,5.5,0.000653
3.75,5.4,0.000653
3.75,5.3,0.000653
3.75,5.2,0.000653
3.75,5.1,0.000653
3.75,5.0,0.000653
3.75,4.9,0.000653
3.75,4.8,0.000653
3.75,4.7,0.000653
3.75,4.6,0.000653
3.75,4.5,0.000653
3.75,4.4,0.000653
3.75,4.3,0.000653
3.75,4.2,0.000653
3.75,4.1,0.000653
3.75,4.0,0.000653
3.75,3.9,0.000653
3.75,3.8,0.000653
3.75,3.7,0.000653
3.75,3.6,0.000653
3.75,3.5,0.000653
3.75,3.4,0.000653
3.75,3.3,0.000653
3.75,3.2,0.000653
3.75,3.1,0.000653
3.75,3.0,0.000653
3.75,2.9,0.000653
3.75,2.8,0.000653
3.75,2.7,0.000653
3.75,2.6,0.000652
3.75,2.5,0.000652
3.75,2.4,0.000652
3.75,2.3,0.000652
3.75,2.2,0.000651
3.75,2.1,0.000651
3.75,2.0,0.000649
3.75,1.9,0.000649
3.75,1.8,0.000646
3.75,1.7,0.000644
3.75,1.6,0.000641
3.75,1.5,0.000637
3.75,1.4,0.000632
3.75,1.3,0.000624
3.75,1.2,0.000619
3.75,1.1,0.000611
3.75,1.0,0.0006
3.75,0.9,0.000586
3.75,0.8,0.000569
3.75,0.7,0.000547
3.75,0.6,0.00052
3.75,0.5,0.000487
3.75,0.4,0.000445
3.75,0.3,0.000394
3.75,0.2,0.000331
3.75,0.1,0.000254
3.75,0.0,0.000159
3.75,-0.1,0.0
3.75,-0.2,0.0
3.75,-0.3,0.0
3.75,-0.4,0.0
3.75,-0.5,0.0
3.75,-0.6,0.0
3.75,-0.7,0.0
3.75,-0.8,0.0
3.75,-0.9,0.0
3.75,-1.0,0.0
3.75,-1.1,0.0
3.75,-1.2,0.0
3.75,-1.3,0.0
3.75,-1.4,0.0
3.75,-1.5,0.0
3.75,-1.6,0.0
3.75,-1.7,0.0
3.75,-1.8,0.0
3.75,-1.9,0.0
3.75,-2.0,0.0
3.75,-2.1,0.0
3.75,-2.2,0.0
3.75,-2.3,0.0
3.75,-2.4,0.0
3.75,-2.5,0.0
3.75,-2.6,0.0
3.75,-2.7,0.0
3.75,-2.8,0.0
3.75,-2.9,0.0
3.75,-3.0,0.0
3.75,-3.1,0.0
3.75,-3.2,0.0
3.75,-3.3,0.0
3.75,-3.4,0.0
3.75,-3.5,0.0
3.75,-3.6,0.0
3.75,-3.7,0.0
3.75,-3.8,0.0
3.75,-3.9,0.0
3.75,-4.0,0.0
3.75,-4.1,0.0
3.75,-4.2,0.0
3.75,-4.3,0.0
3.75,-4.4,0.0
3.75,-4.5,0.0
3.75,-4.6,0.0
3.75,-4.7,0.0
3.75,-4.8,0.0
3.75,-4.9,0.0
3.75,-5.0,0.0
4.0,6.0,0.000617
4.0,5.9,0.000617
4.0,5.8,0.000617
4.0,5.7,0.000617
4.0,5.6,0.000617
4.0,5.5,0.000617
4.0,5.4,0.000617
4.0,5.3,0.000617
4.0,5.2,0.000617
4.0,5.1,0.000617
4.0,5.0,0.000617
4.0,4.9,0.000617
4.0,4.8,0.000617
4.0,4.7,0.000617
4.0,4.6,0.000617
4.0,4.5,0.000617
4.0,4.4,0.000617
4.0,4.3,0.000617
4.0,4.2,0.000617
4.0,4.1,0.000617
4.0,4.0,0.000617
4.0,3.9,0.000617
4.0,3.8,0.000617
4.0,3.7,0.000617
4.0,3.6,0.000617
4.0,3.5,0.000617
4.0,3.4,0.000617
4.0,3.3,0.000617
4.0,3.2,0.000617
4.0,3.1,0.000617
4.0,3.0,0.000617
4.0,2.9,0.000617
4.0,2.8,0.000617
4.0,2.7,0.000617
4.0,2.6,0.000617
4.0,2.5,0.000617
4.0,2.4,0.000617
4.0,2.3,0.000617
4.0,2.2,0.000617
4.0,2.1,0.000617
4.0,2.0,0.000617
4.0,1.9,0.000617
4.0,1.8,0.000617
4.0,1.7,0.000614
4.0,1.6,0.000611
4.0,1.5,0.000607
4.0,1.4,0.000599
4.0,1.3,0.000591
4.0,1.2,0.000586
4.0,1.1,0.000576
4.0,1.0,0.000563
4.0,0.9,0.000546
4.0,0.8,0.000525
4.0,0.7,0.000498
4.0,0.6,0.000466
4.0,0.5,0.000424
4.0,0.4,0.000373
4.0,0.3,0.000309
4.0,0.2,0.00023
4.0,0.1,0.000133
4.0,0.0,0.0
4.0,-0.1,0.0
4.0,-0.2,0.0
4.0,-0.3,0.0
4.0,-0.4,0.0
4.0,-0.5,0.0
4.0,-0.6,0.0
4.0,-0.7,0.0
4.0,-0.8,0.0
4.0,-0.9,0.0
4.0,-1.0,0.0
4.0,-1.1,0.0
4.0,-1.2,0.0
